time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.411388980525,-0.984342654504,14.4873851442,6.10388798803,0.0957328880179,0.0,-0.625110799296,-1.77871109396,4.1714552655,-0.118247080054,0.234040777235,0.0,462.7491316977605,465.91834132288943,464.7474482583001,463.8474471587328
2.2800000000000016,-0.450804873018,-1.09458037544,14.7390292101,6.09661359574,0.1098709671,0.0,-0.690064286441,-1.89650124893,4.21610249115,-0.128013932208,0.238639966894,0.0,442.4447052506784,442.8787845709027,443.0619105279176,442.24467793508654
2.3400000000000016,-0.494119518977,-1.21157553918,14.9909273077,6.08945789488,0.123860315825,0.0,-0.754939065489,-2.0039476933,4.18022999713,-0.105861257896,0.218998582668,0.0,416.89379497301525,415.2316211294703,417.2734291814035,419.1889447404958
2.4000000000000017,-0.54190478744,-1.33566135505,15.243292343,6.08349747704,0.136683056508,0.0,-0.839113092566,-2.13276322965,4.23128240016,-0.0887480240683,0.200225564863,0.0,447.3796186734754,445.89277524698554,446.0440831886749,447.43102378760716
2.4600000000000017,-0.594369936559,-1.46670741613,15.4943296105,6.07876295804,0.149227315129,0.0,-0.91067786344,-2.23586774623,4.13661799342,-0.0642439664523,0.22257353923,0.0,397.19575118168166,399.2881581539147,397.52944039002307,399.76276176504643
2.520000000000002,-0.65233771471,-1.60536321007,15.7461420559,6.07495480755,0.163113702939,0.0,-1.02294170358,-2.38626327932,4.25613413317,-0.0619636378898,0.244964971539,0.0,469.8179457243281,471.6003563366575,468.88171168365864,469.0561506747824
2.580000000000002,-0.716586410089,-1.75218028606,16.0006016369,6.07090154305,0.178389263628,0.0,-1.11994092642,-2.50795690936,4.22547205808,-0.0821118589096,0.268999513714,0.0,421.76720742352745,423.90591727512384,424.5872997563577,422.8510812798771
2.640000000000002,-0.786943963736,-1.90639988538,16.2532789363,6.06576551523,0.194730422611,0.0,-1.22667085444,-2.63309662144,4.19662314656,-0.0936894591219,0.278320397187,0.0,424.59023929732984,425.4677083688928,425.22293224738337,424.2233511522443
2.700000000000002,-0.865081048823,-2.06939913671,16.5094697598,6.05990525812,0.211688412534,0.0,-1.37959220921,-2.80061946406,4.34164058383,-0.107133065035,0.290086109584,0.0,481.36389747227224,482.32741931919924,482.8671969583571,481.8443966739758
2.760000000000002,-0.951998928391,-2.24178134864,16.7707598003,6.05382841288,0.229517524493,0.0,-1.5192251639,-2.9459134039,4.3670842117,-0.0915962001048,0.308443781961,0.0,446.55960932325786,448.14330225569734,446.82391411425766,448.07998974512486
2.820000000000002,-1.04768065827,-2.42303082273,17.0336527318,6.04844619641,0.248114272218,0.0,-1.67179557568,-3.09610595146,4.39498066895,-0.0861666489256,0.312785032589,0.0,450.0858001262604,450.5336818100601,450.18476732855873,450.6173333356355
2.880000000000002,-1.15173092412,-2.61235048645,17.2937872802,6.04323418406,0.266929075075,0.0,-1.79794235232,-3.21495726153,4.27586756306,-0.0883044229521,0.315120404917,0.0,401.44310359682737,401.7669177384659,401.39466838060065,401.19344828779396
2.940000000000002,-1.26358239315,-2.80884018289,17.5465317067,6.03801083113,0.286053924441,0.0,-1.93183620423,-3.33510612655,4.14861114315,-0.0846705168591,0.325145678787,0.0,398.91089559051335,399.9416266243192,398.91019466469896,399.234734246445
3.000000000000002,-1.38536378777,-3.01393670953,17.7968117269,6.03255505075,0.30550790557,0.0,-2.12923380469,-3.50173435498,4.1926705297,-0.107954553903,0.322347679147,0.0,460.7183825763514,460.60068484722365,460.7963202439185,458.9447738390845
3.0600000000000023,-1.51911476886,-3.22893050542,18.0488042156,6.02673801373,0.325090603947,0.0,-2.330744859,-3.66508196745,4.20573581639,-0.0810079193558,0.333400717078,0.0,452.03139491687347,453.028090657446,452.7147851159242,454.86992806282035
